用户id	投资金额	性别	首投距今时间（天）	最近一次投资距今时间（天）	本月是否有大额回款	是否访问7天内注册	是否注册7天内充值	首投距注册时长（天）	年龄_(0,14]	年龄_(14,35]	年龄_(35,60]	年龄_(60,∞]	手机城市_一线	手机城市_三线	手机城市_二线	手机城市_五线	手机城市_四线	手机城市_超一线	手机城市_魔境	会员级别_普通会员	会员级别_白金用户	会员级别_钻石用户	最近一次登录设备_HUAWEI	最近一次登录设备_OPPO	最近一次登录设备_Samsung	最近一次登录设备_Xiaomi	最近一次登录设备_iPad	最近一次登录设备_iPhone	最近一次登录设备_其他手机	用户浏览产品期限倾向(月）_1-3	用户浏览产品期限倾向(月）_4-6	用户浏览产品期限倾向(月）_7-12	用户浏览产品利率倾向_(0,4%]	用户浏览产品利率倾向_(4%,5.5%]	用户浏览产品利率倾向_(5.5%,6%]	用户浏览产品利率倾向_(6%,7.5%]	用户浏览产品利率倾向_7%以上
34d3aa1c769224ca48a956af1390b91a	108000.0	1	11.0	0.0	1	0	0	0.0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
d3b2e50a91d5384bbe8dbf6cf2f05793	288000.0	0	2.0	0.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
ea32873bd396e4e4c1693700634f517b	21600.0	1	6.0	0.0	0	0	0	7.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
5f10f4fcb56aa8a6f752dc09685778dd	158400.0	0	4.0	3.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
709503d0553d18c1af9c7d1d70241223	21600.0	1	17.0	1.0	0	0	0	0.0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
fb3e4a011a6a1cf283ab87c24c687522	72000.0	1	11.0	0.0	0	0	1	37.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
c455d6169c5ea5fd616d23f09b43aee1	7200.0	0	2.0	1.0	0	0	0	1.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
c0262ccf30ba1ffc6d431d9d949a412d	72000.0	0	4.0	0.0	0	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
c1e0c34dfd5a7c3f96cee6b7ac4e4a0a	540000.0	1	16.0	1.0	0	0	0	2.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
9011e0909b5119523aa4f320d7fc705a	144000.0	0	1.0	1.0	0	0	0	1.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
58c4ba8018577efe2b454074bc5279c0	21600.0	0	4.0	0.0	0	0	1	13.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
3adac3c75b28624345a2796e5aad69fb	72000.0	1	1.0	0.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
2c97b362ab5086c6953a94116ae8104b	198156.672	1	9.0	3.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
b78b660201e9c2dadda2b6441ce7da14	72000.0	0	9.0	1.0	0	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
da838089fa8319d05febaff262749bd5	396000.0	1	16.0	0.0	1	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
ad66d43217c6698362e0b3d7e32c8c5b	518400.0	1	4.0	0.0	1	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
eb3a9bb73a315a5e822888eb71feecf8	58320.0	1	4.0	0.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
118a1c68385a1420513d212c4927ef91	108000.0	1	3.0	1.0	0	0	1	39.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
1b888de16263c38774a01bb0528313c4	36000.0	1	20.0	0.0	0	0	1	65.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
a86d1df8660d159e33af09ec3e317f0a	64800.0	1	19.0	0.0	1	0	0	3.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
85aa8f63be76a3289da6a16501b8d079	7200.0	0	3.0	1.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
c998c5cb7a77870ac6bb2b115fd1dbb3	216000.0	1	10.0	1.0	0	0	1	309.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ddce8d3aa74962c78effeb423a7a1003	72000.0	0	15.0	1.0	0	0	0	23.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
eb3fac51c823938c609a2684ce6b0d38	36000.0	1	1.0	0.0	0	0	0	6.0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
ebd34a7c26036048d54141f9af15962d	72000.0	0	13.0	1.0	0	0	0	3.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
f87f1d92aad4946775c0461a522b19c0	79200.0	1	5.0	0.0	1	0	0	4.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
4224c2c0e4aa27f6f8dccf1aa2e8ec72	72000.0	1	23.0	0.0	0	0	0	2.0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
a0b46ff4f48695bb9958032e7487259b	14400.0	1	1.0	0.0	1	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
7bbfbd21d366aaf67a8a2c4646040905	720000.0	0	15.0	0.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
4cb1f9b21b08947b08b4f367e2d8b127	446400.0	1	14.0	0.0	0	0	1	56.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
9e61d94d4559bcfa0a5386397a4981a4	36000.0	0	10.0	0.0	1	0	0	0.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
9d1e02a09c1aa882071a2f1e957d2d3f	55192.392	1	14.0	0.0	0	0	1	13.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
4617c26c0bfcc92115ecf3d1d40d4b17	36000.0	0	1.0	1.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
9ab4c6cc73c7077ce601e324e719e76e	14400.0	1	9.0	1.0	0	0	1	333.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
287bd3902b453b22de80eb723d2b0b26	136800.0	1	1.0	1.0	0	0	1	11.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
5247794f190dfcbe1ad0df7b77272187	129600.0	0	6.0	0.0	0	0	0	0.0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
bd73df66dbbaff7747c24c2c11bf9be9	7200.0	1	22.0	0.0	1	0	1	9.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
2fc849bd2a401156a6895d4e94a4b393	36000.0	0	14.0	0.0	1	0	0	3.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
a39c463dcd410171a8358dd8b01a0196	720.0	1	19.0	0.0	0	0	0	2.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
2911b7342edf36b7a7df9b71c7fbbb66	108000.0	1	3.0	0.0	1	0	1	12.0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
6c81911bccd21fec7bc026452e7e9b4e	345600.0	0	1.0	0.0	0	1	0	0.0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
6acbbc44906872a0a08380e1c1cc2c04	180000.0	0	9.0	0.0	1	0	0	3.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
698f4d9fe6f2f734ede0f73e4f2a0792	216000.0	0	8.0	1.0	0	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
3ef5a1dee7cf7a86536225c0ef6b0d5e	43200.0	1	9.0	0.0	0	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
aab6af00f7d417739ab2f5a5a9514288	250886.304	1	18.0	0.0	1	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
5f799fd6ebb5d4c8f4134cce641eab0e	36720.0	1	8.0	1.0	0	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
7b362df7f97f9d63d2381b46c8e083f2	180000.0	0	15.0	0.0	0	0	0	1.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
ccafe2d67c3ed4be127ae1ed5c0c86b2	36000.0	1	1.0	1.0	0	0	0	1.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
c4312d22ea04fec25d01b30d85449872	36000.0	1	2.0	2.0	0	0	1	102.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
6e35586ebcd2effebe3f4b9828e9b474	108000.0	0	10.0	1.0	0	0	0	0.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
b910502a348b15dc2fa328e6a40185c0	21600.0	1	1.0	1.0	0	0	0	1.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
2f1ae1a75a9b1dcfe90ae41363f97966	72000.0	0	7.0	0.0	0	0	0	1.0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
a8993dbc89f74bba0279ba5a5cab15bb	57600.0	1	11.0	11.0	0	0	0	1.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
662fb9717511e902f84ba2f98480cdc4	72000.0	0	1.0	1.0	1	0	0	0.0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
dc38273745045fbea2b84f8b819f29b3	180000.0	1	22.0	0.0	1	0	0	2.0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
778cdf068213527ce25cc8ca201f896f	36000.0	0	8.0	0.0	0	0	0	6.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
df33542437c085162df6e27cd8be8bd3	720000.0	1	19.0	1.0	0	0	0	10.0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
3f7d89812c3587ec8ef8621e5ea3dbb9	72000.0	1	1.0	1.0	0	1	0	0.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
c4bc32bd5e75162fba1b23acbc37de8f	21600.0	0	7.0	1.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
4ba3a47db78c837b3d0518bb8b804457	74880.0	1	20.0	0.0	1	0	0	3.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
7ea58dd5100b6e0072d78b2762d7b919	252000.0	1	20.0	0.0	1	0	1	36.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
cf349a6f8424e7db68220f6437b34a4f	36720.0	0	5.0	0.0	0	0	0	0.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
9dc9bd4d33175e836038adf877d035b4	1440.0	1	23.0	0.0	0	0	0	2.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
409a93ee89e97f0b6b05bfae18e032f3	108000.0	1	2.0	0.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
97cb560287c4238671ad830c98277207	72000.0	0	20.0	0.0	1	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0
96817f682b65b10886672609b39f9095	288000.0	1	6.0	0.0	0	0	0	3.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
979b9c47cce61e6afcd38b191586a9b5	72000.0	1	2.0	0.0	0	0	1	563.0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
1bcbabefaed23276fdb0d9b5e960db59	7200.0	1	10.0	0.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
515d3d3090e678bcd0956c97b7498bb5	36000.0	1	2.0	0.0	1	0	0	1.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
cd0358d2357614421f7eefe4d6a77df0	36000.0	1	1.0	1.0	0	0	0	0.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
f7ca74fc5ec20b953069d166c861f187	57600.0	1	13.0	0.0	1	0	1	145.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0
7a76524ea8b6055fc00787f660b9c1f2	57600.0	1	7.0	0.0	1	0	1	8.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
1d7a1f255376de1cf24820279870448a	57600.0	1	1.0	0.0	0	1	0	0.0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
c095bf9eb0b6bdab89be5e54c56a6147	72000.0	1	15.0	0.0	0	0	1	34.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
25d1e39db64af2674411a241a72797cb	7200.0	0	7.0	0.0	0	0	1	49.0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
209c11d567df8ab7ceda9bf81bebee9d	720000.0	1	12.0	0.0	1	0	0	0.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
1bf821b223cad12ad0a3d0dd6ad6bda6	374400.0	1	1.0	1.0	0	1	0	2.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
849b2950ebc2f5e2ddf85f6d5e1280c5	72000.0	1	21.0	0.0	1	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
8f70bd3067ab9cd4c839aab0d61e539e	136800.0	1	12.0	0.0	1	0	0	0.0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
9bad1c2b46e71f15489097889e2df68e	72000.0	1	1.0	1.0	1	1	0	0.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
e51670ae23253245062e3a4bfcf3bc4a	72000.0	0	15.0	0.0	1	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
d34c7f923ac25d87731dc608aedbe3e2	79200.0	1	6.0	0.0	1	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
3047dd0763d301c23a1447e14dd92307	7200.0	1	23.0	0.0	0	0	0	12.0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
33baa648e9acea8a82f8635d3a6ea55d	36000.0	1	5.0	1.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
15b15e7b79497493687ace76b230ce3b	7200.0	0	10.0	1.0	0	0	0	7.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
d6c288d1ec439650e49d52e0f6defe6b	43200.0	0	8.0	0.0	1	0	0	1.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
0dde053ed13075fc408eba8f518e3c42	108000.0	1	3.0	0.0	1	0	1	128.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
540e1531e9af688432358d3fe42e73a5	72000.0	1	15.0	1.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
a1f0de396628d605bf690082912dffa6	28800.0	0	8.0	0.0	1	0	0	0.0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
daaced93880a77e1d58028092ac52e99	21600.0	1	4.0	0.0	1	0	1	483.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
24e5e5cb5f4d5ae79f5a6f5ad96584b7	1440.0	1	17.0	0.0	1	0	1	33.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0
19728df4bfa88b018d4fd044176629e5	50400.0	1	8.0	0.0	0	0	0	2.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
c612dd8b63f21acc00923fb4a12f5efb	57600.0	0	8.0	0.0	0	0	1	41.0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
33515b897abffbbdd92e7ef480326436	72000.0	1	1.0	1.0	0	0	0	1.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
26be9262e71fe0b21260d3ab5851dd84	33840.0	0	13.0	0.0	1	0	1	54.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
3dc2848bb97590d05206cc9c4b393041	460800.0	0	16.0	0.0	1	0	0	6.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
7fae92a6609dc141daac4a25b25cf553	36000.0	1	1.0	1.0	0	0	1	40.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
be2de1bcea5ae192f0f08ce1d77a5262	108000.0	0	2.0	0.0	0	0	0	1.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
ac4033a3ab07c42a9774df001aa36aae	813600.0	1	23.0	1.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
dde2dd81756732983a19100da76cdb90	43200.0	1	2.0	2.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1ef0b901cc6153c9c800cb8899317d50	38880.0	0	17.0	0.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
5fa728d22df0e1f01937041ea2106c85	122400.0	0	9.0	0.0	1	0	0	1.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
f49cf8f5bcfb34ff0e214a28c07ba872	144000.0	1	23.0	0.0	0	0	0	7.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ac195d25ffe3553db7de2f65af504dbe	50400.0	1	11.0	3.0	0	0	1	262.0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
31ba7f28685ad2c0fdf1533ef4a18b89	108000.0	1	1.0	1.0	1	0	0	5.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
c875c6da6578d7198005eea6796fb2a5	86400.0	0	1.0	1.0	1	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
7e060554d63de3281b4b5d48aba1c242	151200.0	1	18.0	0.0	1	0	0	1.0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
1bdc6e4d587678bd9a8ac808f0465233	57600.0	0	5.0	0.0	1	0	0	3.0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
15b230de212828648cb00827855f6a3f	144000.0	1	3.0	0.0	1	0	1	24.0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
fb6b0e8c0f54af9c9a7bf1e12dc66b9b	21600.0	0	2.0	0.0	0	0	0	6.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
d38fbb02d21bfebf072018498c9e1d2d	1440000.0	0	7.0	0.0	0	0	1	231.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
03fa5bf48f268cfa194c6aa35a2a2e8a	72000.0	0	8.0	0.0	1	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
9f00c1c37dd14867878b2c78675c8f4e	72000.0	1	11.0	0.0	1	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
90c25628a82e8c43dd26b6e318780e62	14400.0	1	1.0	1.0	1	0	1	338.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
e0cc9975a1574ada0d0911879129a4c9	36000.0	0	1.0	1.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1f91144f2776f8f8205d164049ee1091	622440.0	1	20.0	1.0	0	0	0	2.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
2cb8368701f60ef5e97348433033f22b	194400.0	0	11.0	0.0	1	0	1	195.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
c3adedb3ef7fad1cf5c890ffd498de43	360000.0	1	9.0	0.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
882925819ced0993a13e5cbed668d6bb	7200.0	0	1.0	1.0	1	0	0	0.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
7bcb22fa3a823a90157db708701ad48a	216000.0	0	2.0	1.0	0	1	0	1.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
bee2abda06d233e73b7f3f88a7bdbec0	79200.0	0	10.0	0.0	1	0	0	1.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
259da0a2975bc8585ab10c710dde4889	72000.0	0	2.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
6e4c8f1351561691490b75f037c1ffc8	1188000.0	1	17.0	0.0	1	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
3eb30b16e2ca68438d48f208082a3de4	108000.0	0	7.0	1.0	0	0	1	439.0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
ba26af4b7ccc5db70cd79bc6b3773208	36000.0	1	10.0	0.0	1	0	0	0.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
26c4411c9057a21cc4f8796f203c3856	108000.0	1	1.0	1.0	1	0	0	1.0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
6f6925c11063f7f7c808dfe2e0c3a8b0	86400.0	1	12.0	0.0	1	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
1060b8cb0f5d3e93f1847403fd5fe000	1116000.0	1	18.0	0.0	1	0	1	21.0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
